dataset,model,method,metric,n,mean,std,min,max,source_path
data184,TabICLv2,LoRA,f1,184,0.8483269525663595,0.1359713059314263,0.2316968605998004,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/lora/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,LoRA,fit_seconds,184,24.35201400388842,51.01047774067907,3.055287599563598,382.596951007843,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/lora/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,LoRA,log_loss,184,0.3217385607758008,0.27070931773671253,7.029863807826597e-07,1.5125163592279736,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/lora/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,LoRA,peft_trainable_params,184,411712.0,0.0,411712.0,411712.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/lora/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,LoRA,peft_trainable_ratio,184,0.014722945275652901,8.697283501306274e-18,0.0147229452756529,0.0147229452756529,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/lora/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,LoRA,predict_seconds,184,10.93059912453527,34.27442302531455,0.1826086044311523,264.9093294143677,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/lora/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,LoRA,roc_auc,184,0.9039823547966334,0.10411685913659546,0.5050075392867521,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/lora/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,LoRA,ttt_applied,184,1.0,0.0,1.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/lora/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,LoRA,ttt_loss,184,0.35261816841206256,0.2808553446864941,8.632498975202907e-06,1.5028486251831057,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/lora/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,LoRA,ttt_oom_fallback,184,0.0,0.0,0.0,0.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/lora/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,LoRA,ttt_stopped_early,184,0.9782608695652174,0.14622842147587817,0.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/lora/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,LoRA,ttt_update_seconds,184,24.158887728400853,50.76125356368476,3.031569004058838,380.8713710308075,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/lora/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,LoRA,ttt_val_baseline_accuracy,184,0.8500301169294197,0.12593978538826403,0.4039735099337748,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/lora/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,LoRA,ttt_val_best_accuracy,184,0.8533033714798518,0.12526579432736296,0.4039735099337748,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/lora/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,ln_head_embedding,accuracy,184,0.8564881567510494,0.12613060951669208,0.403183023872679,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/ln_head_embedding/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,ln_head_embedding,balanced_accuracy,184,0.7819447288590855,0.1708160293923662,0.1428571428571428,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/ln_head_embedding/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,ln_head_embedding,coverage_adaptation_applied,1,184.0,0.0,184.0,184.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/ln_head_embedding/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,ln_head_embedding,coverage_failed,1,0.0,0.0,0.0,0.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/ln_head_embedding/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,ln_head_embedding,coverage_fallback,1,0.0,0.0,0.0,0.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/ln_head_embedding/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,ln_head_embedding,coverage_result_rows,1,184.0,0.0,184.0,184.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/ln_head_embedding/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,ln_head_embedding,coverage_status_ok,1,184.0,0.0,184.0,184.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/ln_head_embedding/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,ln_head_embedding,f1,184,0.8483492619696205,0.13571527856069693,0.2316968605998004,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/ln_head_embedding/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,ln_head_embedding,fit_seconds,184,21.76545735416205,46.98352604353652,2.147580862045288,354.8667964935303,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/ln_head_embedding/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,ln_head_embedding,log_loss,184,0.3212599784687027,0.2707039917636197,7.029863807826597e-07,1.5125163592279736,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/ln_head_embedding/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,ln_head_embedding,peft_trainable_params,184,573578.0,0.0,573578.0,573578.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/ln_head_embedding/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,ln_head_embedding,peft_trainable_ratio,184,0.020817821900477203,7.65360948114952e-17,0.0208178219004772,0.0208178219004772,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/ln_head_embedding/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,ln_head_embedding,predict_seconds,184,10.85085164334463,34.062067185155904,0.1517870426177978,263.1578919887543,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/ln_head_embedding/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,ln_head_embedding,roc_auc,184,0.9044509296289476,0.10282689707563364,0.5050075392867521,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/ln_head_embedding/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,ln_head_embedding,ttt_applied,184,1.0,0.0,1.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/ln_head_embedding/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,ln_head_embedding,ttt_loss,184,0.34960525698047307,0.27645990282294575,5.7612119235272985e-06,1.5025650262832642,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/ln_head_embedding/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,ln_head_embedding,ttt_oom_fallback,184,0.0,0.0,0.0,0.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/ln_head_embedding/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,ln_head_embedding,ttt_stopped_early,184,0.9891304347826086,0.10397196105753104,0.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/ln_head_embedding/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,ln_head_embedding,ttt_update_seconds,184,21.57453019981799,46.717471149785325,2.12597131729126,353.17124223709106,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/ln_head_embedding/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,ln_head_embedding,ttt_val_baseline_accuracy,184,0.8500301169294197,0.12593978538826403,0.4039735099337748,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/ln_head_embedding/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,ln_head_embedding,ttt_val_best_accuracy,184,0.8535009350838755,0.12518618665300135,0.4039735099337748,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/ln_head_embedding/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,Last-block,accuracy,184,0.8560832600016406,0.12625744402852487,0.403183023872679,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/last_layers/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,Last-block,balanced_accuracy,184,0.7814442199426788,0.170808807243671,0.1428571428571428,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/last_layers/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,Last-block,coverage_adaptation_applied,1,184.0,0.0,184.0,184.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/last_layers/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,Last-block,coverage_failed,1,0.0,0.0,0.0,0.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/last_layers/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,Last-block,coverage_fallback,1,0.0,0.0,0.0,0.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/last_layers/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,Last-block,coverage_result_rows,1,184.0,0.0,184.0,184.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/last_layers/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,Last-block,coverage_status_ok,1,184.0,0.0,184.0,184.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/last_layers/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,Last-block,f1,184,0.847899398220806,0.1358748544708809,0.2316968605998004,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/last_layers/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,Last-block,fit_seconds,184,13.460527683081834,27.04492124939844,1.6975572109222412,208.19554924964905,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/last_layers/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,Last-block,log_loss,184,0.3220839696010165,0.27114884797961625,7.029863807826597e-07,1.5125163592279736,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/last_layers/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,Last-block,peft_trainable_params,184,2681098.0,0.0,2681098.0,2681098.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/last_layers/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,Last-block,peft_trainable_ratio,184,0.0973095562621401,2.504817648376207e-16,0.0973095562621401,0.0973095562621401,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/last_layers/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,Last-block,predict_seconds,184,10.820657144422116,33.943396632263315,0.1591560840606689,261.29916048049927,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/last_layers/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,Last-block,roc_auc,184,0.9039333191925113,0.10350061300624516,0.5050075392867521,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/last_layers/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,Last-block,ttt_applied,184,1.0,0.0,1.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/last_layers/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,Last-block,ttt_loss,184,0.3504950295435712,0.28158562850561303,6.191409966049832e-06,1.5023887157440186,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/last_layers/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,Last-block,ttt_oom_fallback,184,0.0,0.0,0.0,0.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/last_layers/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,Last-block,ttt_stopped_early,184,0.9891304347826086,0.10397196105753101,0.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/last_layers/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,Last-block,ttt_update_seconds,184,13.274694644886514,26.802150447433533,1.679412841796875,206.4929106235504,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/last_layers/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,Last-block,ttt_val_baseline_accuracy,184,0.8500301169294197,0.12593978538826403,0.4039735099337748,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/last_layers/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,Last-block,ttt_val_best_accuracy,184,0.8512297214876388,0.1253918718513521,0.4039735099337748,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabiclv2/last_layers/full_peft_data184_20260715/all_classification_results.csv
data184,TabICLv2,LoCalPFN,accuracy,95,0.7996668975360263,0.13548428205571098,0.403183023872679,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabiclv2/localpfn/all_classification_results.csv
data184,TabICLv2,LoCalPFN,balanced_accuracy,95,0.7250378484820459,0.17387615472183215,0.1428571428571428,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabiclv2/localpfn/all_classification_results.csv
data184,TabICLv2,LoCalPFN,coverage_adaptation_applied,1,95.0,0.0,95.0,95.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabiclv2/localpfn/all_classification_results.csv
data184,TabICLv2,LoCalPFN,coverage_failed,1,89.0,0.0,89.0,89.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabiclv2/localpfn/all_classification_results.csv
data184,TabICLv2,LoCalPFN,coverage_fallback,1,0.0,0.0,0.0,0.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabiclv2/localpfn/all_classification_results.csv
data184,TabICLv2,LoCalPFN,coverage_result_rows,1,184.0,0.0,184.0,184.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabiclv2/localpfn/all_classification_results.csv
data184,TabICLv2,LoCalPFN,coverage_status_ok,1,95.0,0.0,95.0,95.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabiclv2/localpfn/all_classification_results.csv
data184,TabICLv2,LoCalPFN,f1,95,0.7866914552877062,0.14775442122324392,0.2316968605998004,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabiclv2/localpfn/all_classification_results.csv
data184,TabICLv2,LoCalPFN,fallback_count,95,0.0,0.0,0.0,0.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabiclv2/localpfn/all_classification_results.csv
data184,TabICLv2,LoCalPFN,ft_applied,95,1.0,0.0,1.0,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabiclv2/localpfn/all_classification_results.csv
data184,TabICLv2,LoCalPFN,ft_best_step,95,13.736842105263158,7.543082679156535,0.0,20.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabiclv2/localpfn/all_classification_results.csv
data184,TabICLv2,LoCalPFN,ft_loss,95,0.4471131466738562,0.2824771903435392,5.272148882795591e-06,1.574590086936951,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabiclv2/localpfn/all_classification_results.csv
data184,TabICLv2,LoCalPFN,ft_seconds,95,72.03667229100277,110.1757348371218,6.988385915756226,681.7929420471191,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabiclv2/localpfn/all_classification_results.csv
data184,TabICLv2,LoCalPFN,ft_stopped_early,95,0.25263157894736843,0.43682658939781494,0.0,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabiclv2/localpfn/all_classification_results.csv
data184,TabICLv2,LoCalPFN,inference_fallback,95,0.0,0.0,0.0,0.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabiclv2/localpfn/all_classification_results.csv
data184,TabICLv2,LoCalPFN,log_loss,95,0.4369584473747597,0.286212781722728,5.679854868110448e-05,1.5189531155429228,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabiclv2/localpfn/all_classification_results.csv
data184,TabICLv2,LoCalPFN,predict_seconds,95,16.352768762488115,26.115515905970923,0.9513661861419678,160.73452186584473,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabiclv2/localpfn/all_classification_results.csv
data184,TabICLv2,LoCalPFN,retrieval_seconds,95,0.7597251866993151,1.9941151101033123,0.03422212600708,14.4094340801239,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabiclv2/localpfn/all_classification_results.csv
data184,TabICLv2,LoCalPFN,roc_auc,95,0.8498967549884643,0.11252239521992283,0.4943794028256619,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabiclv2/localpfn/all_classification_results.csv
data184,TabICLv2,LoCalPFN,routing_seconds,95,0.0,0.0,0.0,0.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabiclv2/localpfn/all_classification_results.csv
data184,TabICLv2,LoCalPFN,total_seconds,95,91.34079284667969,138.3186357763518,10.263280391693115,859.0575771331787,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabiclv2/localpfn/all_classification_results.csv
